ID,Org_ID,Employee_ID,Leave_Start_Date,Leave_End_Date,Leave_Type
996,4,75,2026-03-24,2026-03-25,Full Day Leave
997,4,76,2026-03-11,2026-03-11,Full Day Leave
998,4,76,2026-03-25,2026-03-25,Full Day Leave
999,4,76,2026-03-30,2026-03-31,Full Day Leave
1000,4,78,2026-03-23,2026-03-23,Full Day Leave
1001,4,79,2026-03-04,2026-03-05,Full Day Leave
1002,5,3,2026-03-03,2026-03-03,Full Day Leave
1003,5,4,2026-03-01,2026-03-01,Full Day Leave
1004,5,4,2026-03-19,2026-03-22,Full Day Leave
1005,5,5,2026-03-26,2026-03-26,Half Day Leave
1006,5,7,2026-03-26,2026-03-26,Full Day Leave
1007,5,8,2026-03-29,2026-03-29,Full Day Leave
1008,5,8,2026-03-31,2026-03-31,Full Day Leave
1009,5,8,2026-04-01,2026-04-01,Half Day Leave
1010,5,9,2026-03-04,2026-03-05,Full Day Leave
1011,5,9,2026-03-10,2026-03-10,Full Day Leave
1012,5,9,2026-04-02,2026-04-02,Full Day Leave
1013,5,11,2026-03-16,2026-03-16,Full Day Leave
1014,5,11,2026-03-30,2026-03-30,Full Day Leave
1015,5,12,2026-03-03,2026-03-03,Full Day Leave
1016,5,13,2026-03-02,2026-03-02,Full Day Leave
1017,5,13,2026-03-03,2026-03-03,Full Day Leave
1018,5,14,2026-03-01,2026-03-01,Full Day Leave
1019,5,15,2026-03-23,2026-03-24,Full Day Leave
1020,5,15,2026-03-30,2026-03-30,Full Day Leave
1021,5,16,2026-03-01,2026-03-01,Full Day Leave
1022,5,16,2026-03-29,2026-03-29,Full Day Leave
1023,5,17,2026-03-01,2026-03-01,Full Day Leave
1024,5,18,2026-03-29,2026-03-29,Full Day Leave
1025,5,19,2026-03-24,2026-03-24,Full Day Leave
1026,5,20,2026-03-10,2026-03-10,Full Day Leave
1027,5,21,2026-03-02,2026-03-02,Full Day Leave
1028,5,21,2026-04-02,2026-04-02,Full Day Leave
1029,5,22,2026-04-01,2026-04-01,Full Day Leave
1030,5,26,2026-03-18,2026-03-18,Full Day Leave
1031,5,27,2026-03-11,2026-03-12,Full Day Leave
1032,5,28,2026-03-03,2026-03-03,Half Day Leave
1033,5,28,2026-03-11,2026-03-11,Full Day Leave
1034,5,28,2026-03-17,2026-03-17,Half Day Leave
1035,5,30,2026-03-09,2026-03-09,Full Day Leave
1036,5,30,2026-03-24,2026-03-24,Full Day Leave
1037,5,30,2026-03-26,2026-03-26,Full Day Leave
1038,5,31,2026-03-04,2026-03-04,Full Day Leave
1039,5,31,2026-03-16,2026-03-16,Full Day Leave
1040,5,32,2026-03-12,2026-03-12,Full Day Leave
1041,5,33,2026-03-15,2026-03-15,Half Day Leave
1042,5,33,2026-03-17,2026-03-17,Full Day Leave
1043,5,33,2026-03-26,2026-03-26,Full Day Leave
1044,5,34,2026-03-05,2026-03-05,Full Day Leave
1045,5,34,2026-03-17,2026-03-17,Full Day Leave
1046,5,34,2026-03-17,2026-03-17,Full Day Leave
1047,5,35,2026-03-03,2026-03-03,Full Day Leave
1048,5,36,2026-03-11,2026-03-11,Full Day Leave
1049,5,36,2026-03-19,2026-03-19,Full Day Leave
1050,5,37,2026-03-26,2026-03-26,Full Day Leave
1051,5,39,2026-03-05,2026-03-05,Full Day Leave
1052,5,39,2026-03-25,2026-03-25,Full Day Leave
1053,5,40,2026-03-08,2026-03-08,Full Day Leave
1054,5,40,2026-03-10,2026-03-10,Full Day Leave
1055,5,42,2026-03-10,2026-03-11,Full Day Leave
1056,5,42,2026-03-15,2026-03-15,Half Day Leave
1057,5,42,2026-03-16,2026-03-16,Full Day Leave
1058,5,42,2026-03-26,2026-03-26,Full Day Leave
1059,5,42,2026-04-01,2026-04-01,Full Day Leave
1060,5,43,2026-03-08,2026-03-08,Full Day Leave
1061,5,43,2026-03-11,2026-03-12,Full Day Leave
1062,5,43,2026-03-23,2026-03-23,Half Day Leave
1063,5,43,2026-03-30,2026-03-30,Half Day Leave
1064,5,44,2026-03-15,2026-03-15,Half Day Leave
1065,5,44,2026-03-30,2026-03-30,Full Day Leave
1066,5,46,2026-03-17,2026-03-17,Full Day Leave
1067,5,47,2026-03-25,2026-03-25,Half Day Leave
1068,5,48,2026-03-09,2026-03-09,Half Day Leave
1069,5,48,2026-03-12,2026-03-12,Full Day Leave
1070,5,48,2026-03-23,2026-03-23,Full Day Leave
1071,5,48,2026-03-25,2026-03-25,Half Day Leave
1072,5,49,2026-03-09,2026-03-09,Full Day Leave
1073,5,51,2026-03-26,2026-03-26,Full Day Leave
1074,5,51,2026-03-29,2026-03-29,Half Day Leave
1075,5,55,2026-03-12,2026-03-12,Full Day Leave
1076,5,55,2026-03-15,2026-03-15,Full Day Leave
1077,5,56,2026-03-03,2026-03-03,Full Day Leave
1078,5,56,2026-03-23,2026-03-23,Half Day Leave
1079,5,57,2026-03-08,2026-03-08,Full Day Leave
1080,5,58,2026-03-17,2026-03-17,Full Day Leave
1081,5,58,2026-03-22,2026-03-22,Full Day Leave
1082,5,58,2026-03-31,2026-03-31,Full Day Leave
1083,5,60,2026-03-10,2026-03-10,Full Day Leave
1084,5,60,2026-04-01,2026-04-01,Full Day Leave
1085,5,62,2026-03-29,2026-03-29,Full Day Leave
1086,5,64,2026-03-10,2026-03-10,Full Day Leave
1087,5,66,2026-03-01,2026-03-01,Full Day Leave
1088,5,66,2026-03-15,2026-03-15,Full Day Leave
1089,5,67,2026-03-25,2026-03-25,Full Day Leave
1090,5,67,2026-03-29,2026-03-29,Half Day Leave
1091,5,68,2026-03-30,2026-03-30,Full Day Leave
1092,5,68,2026-04-02,2026-04-02,Full Day Leave
1093,5,69,2026-03-15,2026-03-15,Full Day Leave
1094,5,70,2026-03-31,2026-03-31,Full Day Leave
1095,5,70,2026-04-01,2026-04-01,Full Day Leave
1096,5,72,2026-03-01,2026-03-01,Half Day Leave
1097,5,74,2026-03-11,2026-03-11,Full Day Leave
1098,5,76,2026-03-18,2026-03-19,Full Day Leave
1099,5,78,2026-03-15,2026-03-15,Full Day Leave
1100,5,78,2026-03-29,2026-03-30,Full Day Leave
1101,5,79,2026-03-11,2026-03-11,Half Day Leave
1102,5,79,2026-03-24,2026-03-24,Full Day Leave
1103,5,79,2026-03-31,2026-03-31,Full Day Leave
1104,5,80,2026-03-31,2026-03-31,Full Day Leave
1105,5,80,2026-03-31,2026-03-31,Half Day Leave
1106,5,81,2026-03-05,2026-03-05,Half Day Leave
1107,5,81,2026-03-18,2026-03-18,Full Day Leave
1108,5,81,2026-03-19,2026-03-19,Half Day Leave
1109,5,82,2026-03-10,2026-03-11,Full Day Leave
1110,5,83,2026-03-15,2026-03-15,Full Day Leave
1111,5,83,2026-03-26,2026-03-26,Full Day Leave
1112,5,84,2026-03-02,2026-03-02,Full Day Leave
1113,5,84,2026-03-25,2026-03-25,Full Day Leave
1114,5,85,2026-03-05,2026-03-05,Full Day Leave
1115,5,85,2026-03-22,2026-03-22,Half Day Leave
1116,5,87,2026-03-17,2026-03-17,Full Day Leave
1117,5,88,2026-03-30,2026-03-30,Half Day Leave
1118,5,92,2026-03-23,2026-03-23,Half Day Leave
1119,5,92,2026-03-30,2026-03-30,Full Day Leave
1120,5,93,2026-03-11,2026-03-11,Full Day Leave
1121,5,93,2026-03-24,2026-03-24,Half Day Leave
1122,5,94,2026-03-03,2026-03-03,Full Day Leave
1123,5,95,2026-03-25,2026-03-25,Half Day Leave
1124,5,97,2026-03-05,2026-03-05,Full Day Leave
1125,5,97,2026-03-08,2026-03-08,Half Day Leave
1126,5,97,2026-03-18,2026-03-18,Full Day Leave
1127,5,97,2026-03-29,2026-03-29,Full Day Leave
1128,5,98,2026-03-17,2026-03-18,Full Day Leave
1129,5,98,2026-03-29,2026-03-29,Full Day Leave
1130,5,102,2026-03-30,2026-03-30,Full Day Leave
1131,5,104,2026-03-16,2026-03-16,Full Day Leave
1132,5,106,2026-03-23,2026-03-23,Full Day Leave
1133,5,107,2026-03-08,2026-03-08,Half Day Leave
1134,5,108,2026-03-02,2026-03-02,Full Day Leave
1135,5,108,2026-03-05,2026-03-05,Full Day Leave
1136,5,108,2026-03-11,2026-03-11,Full Day Leave
1137,5,111,2026-03-19,2026-03-19,Full Day Leave
1138,5,114,2026-03-08,2026-03-08,Full Day Leave
1139,5,116,2026-03-11,2026-03-11,Half Day Leave
1140,5,117,2026-03-04,2026-03-04,Full Day Leave
1141,5,118,2026-03-11,2026-03-11,Full Day Leave
1142,5,118,2026-03-30,2026-03-30,Full Day Leave
1143,5,119,2026-03-02,2026-03-02,Full Day Leave
1144,5,120,2026-03-09,2026-03-09,Full Day Leave
1145,5,120,2026-04-01,2026-04-01,Full Day Leave
1146,5,121,2026-04-01,2026-04-01,Half Day Leave
1147,5,122,2026-03-15,2026-03-16,Full Day Leave
1148,5,123,2026-03-02,2026-03-02,Full Day Leave
1149,5,123,2026-03-17,2026-03-17,Full Day Leave
1150,5,124,2026-03-12,2026-03-12,Full Day Leave
1151,5,124,2026-03-23,2026-03-23,Full Day Leave
1152,5,126,2026-03-05,2026-03-05,Half Day Leave
1153,5,126,2026-03-24,2026-03-24,Half Day Leave
1154,5,126,2026-04-02,2026-04-02,Full Day Leave
1155,5,127,2026-03-09,2026-03-09,Full Day Leave
1156,5,127,2026-04-02,2026-04-02,Full Day Leave
1157,5,127,2026-04-02,2026-04-02,Full Day Leave
1158,5,128,2026-03-09,2026-03-09,Full Day Leave
1159,5,128,2026-03-22,2026-03-22,Full Day Leave
1160,5,129,2026-03-03,2026-03-03,Full Day Leave
1161,5,129,2026-03-12,2026-03-12,Full Day Leave
1162,5,130,2026-03-03,2026-03-03,Full Day Leave
1163,5,130,2026-03-04,2026-03-05,Full Day Leave
1164,5,130,2026-04-01,2026-04-01,Half Day Leave
1165,5,132,2026-03-31,2026-03-31,Full Day Leave
1166,5,133,2026-03-11,2026-03-11,Half Day Leave
1167,5,133,2026-03-23,2026-03-23,Full Day Leave
1168,5,135,2026-03-08,2026-03-09,Full Day Leave
1169,5,136,2026-03-02,2026-03-02,Full Day Leave
1170,5,136,2026-03-18,2026-03-18,Full Day Leave
1171,5,136,2026-03-24,2026-03-25,Full Day Leave
1172,5,136,2026-04-02,2026-04-02,Full Day Leave
1173,5,137,2026-03-01,2026-03-02,Full Day Leave
1174,5,137,2026-03-31,2026-03-31,Full Day Leave
1175,5,137,2026-03-31,2026-03-31,Half Day Leave
1176,5,138,2026-03-30,2026-03-30,Full Day Leave
1177,5,139,2026-03-17,2026-03-18,Full Day Leave
1178,5,140,2026-03-25,2026-03-25,Full Day Leave
1179,5,142,2026-03-12,2026-03-12,Full Day Leave
1180,5,142,2026-03-17,2026-03-17,Full Day Leave
1181,5,142,2026-03-18,2026-03-19,Full Day Leave
1182,5,142,2026-03-31,2026-03-31,Full Day Leave
1183,5,143,2026-03-04,2026-03-04,Full Day Leave
1184,5,143,2026-03-15,2026-03-15,Full Day Leave
1185,5,143,2026-04-01,2026-04-01,Full Day Leave
1186,5,144,2026-03-17,2026-03-17,Half Day Leave
1187,5,145,2026-03-11,2026-03-11,Full Day Leave
1188,5,145,2026-03-24,2026-03-24,Full Day Leave
1189,5,146,2026-03-26,2026-03-26,Full Day Leave
1190,5,147,2026-03-30,2026-03-30,Full Day Leave
1191,5,148,2026-03-05,2026-03-05,Full Day Leave
1192,5,148,2026-03-22,2026-03-23,Full Day Leave
1193,5,148,2026-03-25,2026-03-25,Full Day Leave
1194,5,149,2026-03-22,2026-03-22,Full Day Leave
1195,5,150,2026-03-10,2026-03-10,Half Day Leave
1196,5,151,2026-03-15,2026-03-15,Full Day Leave
1197,5,151,2026-03-18,2026-03-18,Full Day Leave
1198,5,152,2026-03-17,2026-03-18,Full Day Leave
1199,5,152,2026-03-19,2026-03-19,Half Day Leave
1200,5,152,2026-03-25,2026-03-25,Full Day Leave
1201,5,154,2026-04-02,2026-04-02,Full Day Leave
1202,5,156,2026-03-18,2026-03-18,Full Day Leave
1203,5,156,2026-03-18,2026-03-18,Half Day Leave
1204,5,156,2026-03-25,2026-03-26,Full Day Leave
1205,5,157,2026-04-02,2026-04-02,Full Day Leave
1206,5,158,2026-03-23,2026-03-23,Full Day Leave
1207,5,158,2026-03-25,2026-03-25,Half Day Leave
1208,5,159,2026-03-30,2026-03-30,Full Day Leave
1209,5,160,2026-03-30,2026-03-30,Full Day Leave
1210,5,161,2026-03-08,2026-03-08,Full Day Leave
1211,5,162,2026-03-10,2026-03-10,Full Day Leave
1212,5,164,2026-03-01,2026-03-01,Half Day Leave
1213,5,164,2026-03-08,2026-03-09,Full Day Leave
1214,5,164,2026-03-15,2026-03-15,Full Day Leave
1215,5,165,2026-03-12,2026-03-12,Full Day Leave
1216,5,165,2026-03-30,2026-03-30,Full Day Leave
1217,5,166,2026-03-01,2026-03-01,Full Day Leave
1218,5,166,2026-03-30,2026-03-30,Full Day Leave
1219,5,167,2026-03-16,2026-03-16,Half Day Leave
1220,5,168,2026-03-19,2026-03-19,Full Day Leave
1221,5,170,2026-03-08,2026-03-08,Full Day Leave
1222,5,171,2026-04-02,2026-04-02,Half Day Leave
1223,5,173,2026-04-02,2026-04-02,Full Day Leave
1224,5,175,2026-03-04,2026-03-05,Full Day Leave
1225,5,175,2026-03-05,2026-03-05,Half Day Leave
1226,5,175,2026-04-01,2026-04-02,Full Day Leave
1227,5,176,2026-03-01,2026-03-01,Full Day Leave
1228,5,176,2026-03-10,2026-03-10,Full Day Leave
1229,5,176,2026-03-10,2026-03-10,Full Day Leave
1230,5,176,2026-03-15,2026-03-15,Full Day Leave
1231,5,176,2026-04-01,2026-04-01,Full Day Leave
1232,5,176,2026-04-02,2026-04-02,Full Day Leave
1233,5,176,2026-04-02,2026-04-02,Full Day Leave
1234,5,177,2026-03-15,2026-03-15,Full Day Leave
1235,5,178,2026-03-30,2026-03-31,Full Day Leave
1236,5,181,2026-03-19,2026-03-22,Full Day Leave
1237,5,181,2026-03-22,2026-03-22,Full Day Leave
1238,5,182,2026-03-10,2026-03-10,Full Day Leave
1239,5,187,2026-03-22,2026-03-22,Full Day Leave
1240,5,190,2026-03-04,2026-03-04,Full Day Leave
1241,5,190,2026-03-16,2026-03-17,Full Day Leave
1242,5,191,2026-03-30,2026-03-30,Half Day Leave
1243,5,192,2026-03-24,2026-03-24,Full Day Leave
1244,5,193,2026-03-01,2026-03-01,Half Day Leave
1245,5,193,2026-03-15,2026-03-15,Half Day Leave
1246,5,193,2026-03-24,2026-03-24,Full Day Leave
1247,5,194,2026-03-11,2026-03-11,Half Day Leave
1248,5,198,2026-03-22,2026-03-22,Full Day Leave
1249,5,201,2026-03-09,2026-03-09,Full Day Leave
1250,5,201,2026-03-26,2026-03-26,Full Day Leave
1251,5,202,2026-03-22,2026-03-22,Full Day Leave
1252,6,1,2026-04-02,2026-04-02,Full Day Leave
1253,6,3,2026-03-15,2026-03-15,Full Day Leave
1254,6,3,2026-03-30,2026-03-31,Full Day Leave
1255,6,5,2026-03-12,2026-03-12,Half Day Leave
1256,6,6,2026-03-02,2026-03-02,Full Day Leave
1257,6,7,2026-03-09,2026-03-09,Full Day Leave
1258,6,7,2026-03-23,2026-03-23,Half Day Leave
1259,6,7,2026-04-02,2026-04-02,Full Day Leave
1260,6,9,2026-03-26,2026-03-26,Full Day Leave
1261,6,10,2026-03-02,2026-03-02,Full Day Leave
1262,6,11,2026-03-08,2026-03-08,Full Day Leave
1263,6,12,2026-03-02,2026-03-02,Full Day Leave
1264,6,13,2026-03-11,2026-03-11,Half Day Leave
1265,6,14,2026-03-11,2026-03-11,Half Day Leave
1266,6,14,2026-03-23,2026-03-23,Full Day Leave
1267,6,14,2026-04-02,2026-04-02,Full Day Leave
1268,6,15,2026-03-22,2026-03-22,Full Day Leave
1269,6,15,2026-03-24,2026-03-24,Full Day Leave
1270,6,15,2026-03-26,2026-03-26,Full Day Leave
1271,6,15,2026-04-01,2026-04-01,Half Day Leave
1272,6,16,2026-03-12,2026-03-12,Full Day Leave
1273,6,16,2026-03-29,2026-03-29,Full Day Leave
1274,6,18,2026-03-02,2026-03-02,Full Day Leave
1275,6,18,2026-03-09,2026-03-09,Full Day Leave
1276,6,18,2026-03-15,2026-03-15,Half Day Leave
1277,6,19,2026-03-10,2026-03-10,Full Day Leave
1278,6,19,2026-03-23,2026-03-23,Full Day Leave
1279,6,20,2026-03-01,2026-03-01,Full Day Leave
1280,6,20,2026-03-02,2026-03-02,Full Day Leave
1281,6,20,2026-03-04,2026-03-04,Full Day Leave
1282,6,20,2026-03-10,2026-03-11,Full Day Leave
1283,6,20,2026-03-23,2026-03-23,Full Day Leave
1284,6,23,2026-03-01,2026-03-01,Full Day Leave
1285,6,23,2026-03-03,2026-03-03,Full Day Leave
1286,6,25,2026-03-05,2026-03-05,Full Day Leave
1287,6,25,2026-03-26,2026-03-26,Full Day Leave
1288,6,26,2026-03-29,2026-03-29,Full Day Leave
1289,6,27,2026-03-02,2026-03-02,Full Day Leave
1290,6,28,2026-03-12,2026-03-12,Full Day Leave
1291,6,29,2026-03-17,2026-03-17,Full Day Leave
1292,6,31,2026-03-11,2026-03-11,Full Day Leave
1293,6,31,2026-03-24,2026-03-24,Full Day Leave
1294,6,31,2026-03-25,2026-03-25,Half Day Leave
1295,6,31,2026-03-25,2026-03-26,Full Day Leave
1296,6,32,2026-03-01,2026-03-01,Full Day Leave
1297,6,32,2026-03-03,2026-03-03,Full Day Leave
1298,6,32,2026-03-24,2026-03-24,Half Day Leave
1299,6,33,2026-03-03,2026-03-03,Full Day Leave
1300,6,33,2026-03-31,2026-03-31,Full Day Leave
1301,6,35,2026-03-15,2026-03-15,Full Day Leave
1302,6,37,2026-03-10,2026-03-10,Full Day Leave
1303,6,38,2026-04-01,2026-04-01,Full Day Leave
1304,6,39,2026-03-31,2026-03-31,Full Day Leave
1305,6,40,2026-03-05,2026-03-05,Full Day Leave
1306,6,40,2026-03-17,2026-03-17,Full Day Leave
1307,6,40,2026-03-26,2026-03-26,Full Day Leave
1308,6,41,2026-03-01,2026-03-01,Full Day Leave
1309,6,41,2026-03-22,2026-03-22,Full Day Leave
1310,6,41,2026-03-25,2026-03-25,Full Day Leave
1311,6,41,2026-03-26,2026-03-26,Full Day Leave
1312,6,45,2026-03-25,2026-03-25,Half Day Leave
1313,6,46,2026-03-16,2026-03-16,Full Day Leave
1314,6,46,2026-03-19,2026-03-19,Full Day Leave
1315,6,46,2026-03-25,2026-03-25,Full Day Leave
1316,6,47,2026-03-12,2026-03-12,Full Day Leave
1317,6,47,2026-03-31,2026-03-31,Full Day Leave
1318,6,48,2026-03-30,2026-03-30,Full Day Leave
1319,7,1,2026-03-05,2026-03-05,Full Day Leave
1320,7,1,2026-03-09,2026-03-09,Full Day Leave
1321,7,1,2026-03-11,2026-03-11,Half Day Leave
1322,7,2,2026-03-10,2026-03-10,Half Day Leave
1323,7,2,2026-03-30,2026-03-30,Full Day Leave
1324,7,3,2026-03-16,2026-03-16,Full Day Leave
1325,7,3,2026-03-31,2026-03-31,Full Day Leave
1326,7,4,2026-03-15,2026-03-15,Full Day Leave
1327,7,5,2026-03-11,2026-03-11,Full Day Leave
1328,7,7,2026-03-10,2026-03-10,Full Day Leave
1329,7,7,2026-03-22,2026-03-22,Full Day Leave
1330,7,7,2026-03-30,2026-03-30,Full Day Leave
1331,7,8,2026-03-05,2026-03-05,Half Day Leave
1332,7,8,2026-03-31,2026-03-31,Full Day Leave
1333,7,10,2026-03-23,2026-03-24,Full Day Leave
1334,7,11,2026-03-03,2026-03-03,Full Day Leave
1335,7,12,2026-03-04,2026-03-04,Half Day Leave
1336,7,12,2026-03-16,2026-03-16,Full Day Leave
1337,7,13,2026-03-12,2026-03-12,Full Day Leave
1338,7,13,2026-03-24,2026-03-24,Half Day Leave
1339,7,14,2026-03-18,2026-03-18,Full Day Leave
1340,7,15,2026-03-02,2026-03-02,Half Day Leave
1341,7,15,2026-03-09,2026-03-09,Full Day Leave
1342,7,15,2026-03-11,2026-03-12,Full Day Leave
1343,7,15,2026-03-29,2026-03-29,Full Day Leave
1344,7,16,2026-03-19,2026-03-19,Full Day Leave
1345,7,16,2026-03-24,2026-03-24,Full Day Leave
1346,7,18,2026-03-12,2026-03-12,Full Day Leave
1347,7,18,2026-03-17,2026-03-17,Full Day Leave
1348,7,19,2026-03-04,2026-03-04,Full Day Leave
1349,7,20,2026-03-17,2026-03-17,Full Day Leave
1350,7,20,2026-03-18,2026-03-18,Full Day Leave
1351,7,20,2026-03-24,2026-03-24,Full Day Leave
1352,7,20,2026-03-30,2026-03-31,Full Day Leave
1353,7,21,2026-03-03,2026-03-03,Half Day Leave
1354,7,21,2026-03-03,2026-03-04,Full Day Leave
1355,7,22,2026-03-19,2026-03-19,Half Day Leave
1356,7,22,2026-03-24,2026-03-24,Full Day Leave
1357,7,23,2026-03-10,2026-03-10,Half Day Leave
1358,7,24,2026-04-01,2026-04-01,Full Day Leave
1359,7,25,2026-03-15,2026-03-15,Full Day Leave
1360,7,26,2026-03-02,2026-03-02,Full Day Leave
1361,7,27,2026-03-08,2026-03-09,Full Day Leave
1362,7,27,2026-03-29,2026-03-29,Full Day Leave
1363,7,28,2026-03-17,2026-03-17,Full Day Leave
1364,7,28,2026-03-25,2026-03-25,Half Day Leave
1365,7,29,2026-03-31,2026-03-31,Full Day Leave
1366,7,30,2026-03-04,2026-03-04,Full Day Leave
1367,7,30,2026-03-05,2026-03-05,Full Day Leave
1368,7,31,2026-03-24,2026-03-25,Full Day Leave
1369,7,31,2026-03-30,2026-03-30,Full Day Leave
1370,7,32,2026-03-12,2026-03-12,Full Day Leave
1371,7,34,2026-03-16,2026-03-16,Half Day Leave
1372,7,35,2026-03-12,2026-03-12,Full Day Leave
1373,7,36,2026-03-10,2026-03-10,Full Day Leave
1374,7,36,2026-03-18,2026-03-18,Full Day Leave
1375,7,37,2026-03-17,2026-03-17,Full Day Leave
1376,7,37,2026-03-29,2026-03-29,Half Day Leave
1377,7,37,2026-04-02,2026-04-02,Full Day Leave
1378,7,38,2026-03-03,2026-03-03,Half Day Leave
1379,7,38,2026-03-25,2026-03-25,Full Day Leave
1380,7,39,2026-03-23,2026-03-23,Full Day Leave
1381,7,39,2026-03-25,2026-03-25,Full Day Leave
1382,7,39,2026-04-01,2026-04-02,Full Day Leave
1383,7,40,2026-03-19,2026-03-19,Full Day Leave
1384,7,41,2026-03-11,2026-03-11,Half Day Leave
1385,7,41,2026-03-12,2026-03-12,Full Day Leave
1386,7,41,2026-03-26,2026-03-26,Half Day Leave
1387,7,42,2026-04-01,2026-04-01,Full Day Leave
1388,7,42,2026-04-01,2026-04-01,Half Day Leave
1389,7,43,2026-03-09,2026-03-10,Full Day Leave
1390,7,43,2026-03-19,2026-03-19,Full Day Leave
1391,7,44,2026-03-18,2026-03-18,Full Day Leave
1392,7,44,2026-03-22,2026-03-22,Full Day Leave
1393,7,46,2026-03-11,2026-03-11,Full Day Leave
1394,7,47,2026-03-31,2026-04-01,Full Day Leave
1395,7,48,2026-03-16,2026-03-16,Full Day Leave
1396,7,48,2026-03-23,2026-03-23,Half Day Leave
1397,7,49,2026-03-05,2026-03-05,Half Day Leave
1398,7,50,2026-03-26,2026-03-29,Full Day Leave
1399,7,51,2026-03-01,2026-03-01,Full Day Leave
1400,7,51,2026-03-23,2026-03-23,Full Day Leave
1401,7,52,2026-03-01,2026-03-01,Half Day Leave
1402,7,52,2026-03-29,2026-03-29,Full Day Leave
1403,7,53,2026-03-12,2026-03-12,Full Day Leave
1404,7,53,2026-03-17,2026-03-17,Full Day Leave
1405,7,53,2026-03-25,2026-03-25,Full Day Leave
1406,7,54,2026-03-03,2026-03-03,Full Day Leave
1407,7,54,2026-03-15,2026-03-15,Full Day Leave
1408,7,57,2026-03-29,2026-03-29,Full Day Leave
1409,7,58,2026-03-30,2026-03-30,Full Day Leave
1410,7,58,2026-04-02,2026-04-02,Full Day Leave
1411,7,59,2026-03-01,2026-03-01,Half Day Leave
1412,7,60,2026-03-17,2026-03-17,Full Day Leave
1413,7,60,2026-03-25,2026-03-25,Full Day Leave
1414,7,61,2026-03-24,2026-03-24,Full Day Leave
1415,7,62,2026-03-10,2026-03-10,Full Day Leave
1416,7,62,2026-03-16,2026-03-16,Full Day Leave
1417,7,63,2026-03-24,2026-03-25,Full Day Leave
1418,7,66,2026-03-18,2026-03-18,Half Day Leave
1419,7,66,2026-03-26,2026-03-26,Half Day Leave
1420,7,67,2026-03-11,2026-03-11,Full Day Leave
1421,7,67,2026-03-23,2026-03-23,Full Day Leave
1422,7,67,2026-03-24,2026-03-24,Full Day Leave
1423,7,68,2026-03-08,2026-03-08,Full Day Leave
1424,7,68,2026-04-01,2026-04-02,Full Day Leave
1425,7,73,2026-03-30,2026-03-30,Full Day Leave
1426,7,74,2026-03-24,2026-03-24,Full Day Leave
1427,7,75,2026-03-25,2026-03-26,Full Day Leave
1428,7,76,2026-03-05,2026-03-05,Full Day Leave
1429,7,77,2026-03-25,2026-03-25,Full Day Leave
1430,7,80,2026-04-02,2026-04-02,Half Day Leave
1431,7,81,2026-03-29,2026-03-30,Full Day Leave
1432,7,81,2026-04-01,2026-04-01,Full Day Leave
1433,7,83,2026-03-11,2026-03-11,Full Day Leave
1434,7,83,2026-04-01,2026-04-01,Full Day Leave
1435,7,85,2026-03-16,2026-03-16,Full Day Leave
1436,7,86,2026-03-18,2026-03-18,Full Day Leave
1437,7,88,2026-03-09,2026-03-09,Full Day Leave
1438,7,88,2026-03-30,2026-03-30,Full Day Leave
1439,7,89,2026-03-09,2026-03-09,Full Day Leave
1440,7,89,2026-03-12,2026-03-12,Half Day Leave
1441,7,90,2026-03-04,2026-03-04,Full Day Leave
1442,7,90,2026-03-19,2026-03-19,Full Day Leave
1443,7,92,2026-03-23,2026-03-23,Full Day Leave
1444,7,93,2026-03-17,2026-03-17,Full Day Leave
1445,7,93,2026-03-26,2026-03-26,Full Day Leave
1446,7,93,2026-03-31,2026-03-31,Full Day Leave
1447,7,96,2026-03-01,2026-03-01,Full Day Leave
1448,7,96,2026-03-15,2026-03-15,Full Day Leave
1449,7,98,2026-03-03,2026-03-03,Half Day Leave
1450,7,98,2026-03-23,2026-03-24,Full Day Leave
1451,7,99,2026-03-19,2026-03-19,Full Day Leave
1452,7,99,2026-03-22,2026-03-22,Half Day Leave
1453,7,99,2026-03-30,2026-03-30,Full Day Leave
1454,7,102,2026-03-29,2026-03-29,Full Day Leave
1455,7,104,2026-03-15,2026-03-15,Full Day Leave
1456,7,104,2026-03-16,2026-03-16,Half Day Leave
1457,7,105,2026-03-24,2026-03-24,Full Day Leave
1458,7,105,2026-04-01,2026-04-01,Half Day Leave
1459,7,106,2026-03-25,2026-03-25,Full Day Leave
1460,7,108,2026-03-01,2026-03-01,Full Day Leave
1461,7,108,2026-03-25,2026-03-25,Full Day Leave
1462,7,108,2026-03-26,2026-03-29,Full Day Leave
1463,7,109,2026-03-23,2026-03-23,Full Day Leave
1464,7,111,2026-03-09,2026-03-09,Full Day Leave
1465,7,111,2026-03-12,2026-03-12,Half Day Leave
1466,7,111,2026-03-18,2026-03-18,Full Day Leave
1467,7,111,2026-03-22,2026-03-22,Full Day Leave
1468,7,112,2026-03-16,2026-03-16,Full Day Leave
1469,7,112,2026-04-02,2026-04-02,Full Day Leave
1470,7,114,2026-03-12,2026-03-12,Full Day Leave
1471,7,116,2026-03-08,2026-03-08,Full Day Leave
1472,7,116,2026-03-15,2026-03-15,Full Day Leave
1473,7,116,2026-03-31,2026-03-31,Half Day Leave
1474,7,119,2026-03-01,2026-03-01,Full Day Leave
1475,7,119,2026-03-12,2026-03-12,Full Day Leave
1476,7,120,2026-03-01,2026-03-01,Full Day Leave
